Operon type	Target	AssemblyId	Gene direction	Gene start	Gene end	Relative gene start	Relative gene end	Protein family code	EntrzID	Protein name	Superkingdom	Phylum	Class	Order	Genus	Species
00013	WP_053605992.1	GCF_001278705.1	+	1042039	1042419	422	802	57	WP_053605993.1	hypothetical protein	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus gobiensis
00013	WP_053605992.1	GCF_001278705.1	+	1042435	1042959	818	1342	62	WP_053602785.1	ribosome maturation factor RimM	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus gobiensis
00013	WP_053605992.1	GCF_001278705.1	+	1042956	1043687	1339	2070	63	WP_053602786.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus gobiensis
00013	WP_053605992.1	GCF_001278705.1	+	1043826	1044173	2209	2556	64	WP_053602787.1	50S ribosomal protein L19	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus gobiensis

00013	WP_020156288.1	GCF_001587535.1	+	109555	110529	-3651	-2677	59	WP_061569959.1	signal recognition particle-docking protein FtsY	Bacteria	Firmicutes	Bacilli	Bacillales	Caldibacillus	Caldibacillus debilis
00013	WP_020156288.1	GCF_001587535.1	+	108614	108952	-2074	-1736	58	WP_020156291.1	putative DNA-binding protein	Bacteria	Firmicutes	Bacilli	Bacillales	Caldibacillus	Caldibacillus debilis
00013	WP_020156288.1	GCF_001587535.1	+	107256	108602	-1724	-378	59	WP_061569957.1	signal recognition particle protein	Bacteria	Firmicutes	Bacilli	Bacillales	Caldibacillus	Caldibacillus debilis
00013	WP_020156288.1	GCF_001587535.1	+	106861	107157	-279	17	60	WP_020156289.1	30S ribosomal protein S16	Bacteria	Firmicutes	Bacilli	Bacillales	Caldibacillus	Caldibacillus debilis
00013	WP_020156288.1	GCF_001587535.1	+	106647	106877	1	231	66	WP_020156288.1	KH domain-containing protein	Bacteria	Firmicutes	Bacilli	Bacillales	Caldibacillus	Caldibacillus debilis
00013	WP_020156288.1	GCF_001587535.1	+	106087	106479	399	791	57	WP_061569956.1	hypothetical protein	Bacteria	Firmicutes	Bacilli	Bacillales	Caldibacillus	Caldibacillus debilis
00013	WP_020156288.1	GCF_001587535.1	+	105564	106082	796	1314	62	WP_061569955.1	ribosome maturation factor RimM	Bacteria	Firmicutes	Bacilli	Bacillales	Caldibacillus	Caldibacillus debilis
00013	WP_020156288.1	GCF_001587535.1	+	104824	105564	1314	2054	63	WP_061569991.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Firmicutes	Bacilli	Bacillales	Caldibacillus	Caldibacillus debilis
00013	WP_020156288.1	GCF_001587535.1	+	104355	104699	2179	2523	64	WP_020156283.1	50S ribosomal protein L19	Bacteria	Firmicutes	Bacilli	Bacillales	Caldibacillus	Caldibacillus debilis

00013	WP_049671448.1	GCF_001183965.1	+	2664202	2665191	-3258	-2269	59	WP_049671452.1	signal recognition particle-docking protein FtsY	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus sp. FJAT-27916
00013	WP_049671448.1	GCF_001183965.1	+	2663672	2664010	-2077	-1739	58	WP_049671451.1	putative DNA-binding protein	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus sp. FJAT-27916
00013	WP_049671448.1	GCF_001183965.1	+	2662314	2663660	-1727	-381	59	WP_049671450.1	signal recognition particle protein	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus sp. FJAT-27916
00013	WP_049671448.1	GCF_001183965.1	+	2661947	2662219	-286	-14	60	WP_049671449.1	30S ribosomal protein S16	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus sp. FJAT-27916
00013	WP_049671448.1	GCF_001183965.1	+	2661702	2661932	1	231	66	WP_049671448.1	KH domain-containing protein	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus sp. FJAT-27916
00013	WP_049671448.1	GCF_001183965.1	+	2660924	2661310	623	1009	57	WP_049671447.1	hypothetical protein	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus sp. FJAT-27916
00013	WP_049671448.1	GCF_001183965.1	+	2660388	2660906	1027	1545	62	WP_049671446.1	ribosome maturation factor RimM	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus sp. FJAT-27916
00013	WP_049671448.1	GCF_001183965.1	+	2659645	2660388	1545	2288	63	WP_049671445.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus sp. FJAT-27916
00013	WP_049671448.1	GCF_001183965.1	+	2659164	2659508	2425	2769	64	WP_049671444.1	50S ribosomal protein L19	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus sp. FJAT-27916

00013	WP_113808291.1	GCF_003318295.1	+	32551	33540	-3248	-2259	59	WP_113808287.1	signal recognition particle-docking protein FtsY	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus taeanensis
00013	WP_113808291.1	GCF_003318295.1	+	33720	34052	-2079	-1747	58	WP_113808288.1	putative DNA-binding protein	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus taeanensis
00013	WP_113808291.1	GCF_003318295.1	+	34068	35417	-1731	-382	59	WP_113808289.1	signal recognition particle protein	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus taeanensis
00013	WP_113808291.1	GCF_003318295.1	+	35501	35773	-298	-26	60	WP_113808290.1	30S ribosomal protein S16	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus taeanensis
00013	WP_113808291.1	GCF_003318295.1	+	35800	36027	1	228	66	WP_113808291.1	KH domain-containing protein	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus taeanensis
00013	WP_113808291.1	GCF_003318295.1	+	36120	36524	321	725	57	WP_113808292.1	hypothetical protein	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus taeanensis
00013	WP_113808291.1	GCF_003318295.1	+	36565	37089	766	1290	62	WP_113808293.1	ribosome maturation factor RimM	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus taeanensis
00013	WP_113808291.1	GCF_003318295.1	+	37086	37817	1287	2018	63	WP_113808294.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus taeanensis
00013	WP_113808291.1	GCF_003318295.1	+	37947	38294	2148	2495	64	WP_113808295.1	50S ribosomal protein L19	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus taeanensis

00013	WP_069718753.1	GCF_001742425.1	+	77877	78866	-3284	-2295	59	WP_069718749.1	signal recognition particle-docking protein FtsY	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus solimangrovi
00013	WP_069718753.1	GCF_001742425.1	+	79056	79388	-2105	-1773	58	WP_069718750.1	putative DNA-binding protein	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus solimangrovi
00013	WP_069718753.1	GCF_001742425.1	+	79401	80747	-1760	-414	59	WP_069718751.1	signal recognition particle protein	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus solimangrovi
00013	WP_069718753.1	GCF_001742425.1	+	80874	81146	-287	-15	60	WP_069718752.1	30S ribosomal protein S16	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus solimangrovi
00013	WP_069718753.1	GCF_001742425.1	+	81162	81395	1	234	66	WP_069718753.1	KH domain-containing protein	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus solimangrovi
00013	WP_069718753.1	GCF_001742425.1	+	81676	82083	515	922	57	WP_069718754.1	hypothetical protein	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus solimangrovi
00013	WP_069718753.1	GCF_001742425.1	+	82080	82595	919	1434	62	WP_069718755.1	ribosome maturation factor RimM	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus solimangrovi
00013	WP_069718753.1	GCF_001742425.1	+	82597	83328	1436	2167	63	WP_069718756.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus solimangrovi
00013	WP_069718753.1	GCF_001742425.1	+	83471	83815	2310	2654	64	WP_069718757.1	50S ribosomal protein L19	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus solimangrovi

00013	WP_121680293.1	GCF_003668575.1	+	99619	100614	-3404	-2409	59	WP_121680297.1	signal recognition particle-docking protein FtsY	Bacteria	Firmicutes	Bacilli	Bacillales	Falsibacillus	Falsibacillus sp. GY 10110
00013	WP_121680293.1	GCF_003668575.1	+	98944	99276	-2066	-1734	58	WP_121680296.1	putative DNA-binding protein	Bacteria	Firmicutes	Bacilli	Bacillales	Falsibacillus	Falsibacillus sp. GY 10110
00013	WP_121680293.1	GCF_003668575.1	+	97588	98931	-1721	-378	59	WP_121680295.1	signal recognition particle protein	Bacteria	Firmicutes	Bacilli	Bacillales	Falsibacillus	Falsibacillus sp. GY 10110
00013	WP_121680293.1	GCF_003668575.1	+	97219	97491	-281	-9	60	WP_121680294.1	30S ribosomal protein S16	Bacteria	Firmicutes	Bacilli	Bacillales	Falsibacillus	Falsibacillus sp. GY 10110
00013	WP_121680293.1	GCF_003668575.1	+	96976	97209	1	234	66	WP_121680293.1	KH domain-containing protein	Bacteria	Firmicutes	Bacilli	Bacillales	Falsibacillus	Falsibacillus sp. GY 10110
00013	WP_121680293.1	GCF_003668575.1	+	96393	96779	431	817	57	WP_121680292.1	hypothetical protein	Bacteria	Firmicutes	Bacilli	Bacillales	Falsibacillus	Falsibacillus sp. GY 10110
00013	WP_121680293.1	GCF_003668575.1	+	95863	96381	829	1347	62	WP_121680454.1	ribosome maturation factor RimM	Bacteria	Firmicutes	Bacilli	Bacillales	Falsibacillus	Falsibacillus sp. GY 10110
00013	WP_121680293.1	GCF_003668575.1	+	95129	95866	1344	2081	63	WP_121680291.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Firmicutes	Bacilli	Bacillales	Falsibacillus	Falsibacillus sp. GY 10110
00013	WP_121680293.1	GCF_003668575.1	+	94642	94986	2224	2568	64	WP_121680290.1	50S ribosomal protein L19	Bacteria	Firmicutes	Bacilli	Bacillales	Falsibacillus	Falsibacillus sp. GY 10110

00013	WP_039232122.1	GCF_000812025.2	+	206499	207512	-3215	-2202	59	WP_039232110.1	signal recognition particle-docking protein FtsY	Bacteria	Firmicutes	Bacilli	Bacillales	Quasibacillus	Quasibacillus thermotolerans
00013	WP_039232122.1	GCF_000812025.2	+	207624	207938	-2090	-1776	58	WP_039232113.1	putative DNA-binding protein	Bacteria	Firmicutes	Bacilli	Bacillales	Quasibacillus	Quasibacillus thermotolerans
00013	WP_039232122.1	GCF_000812025.2	+	207950	209305	-1764	-409	59	WP_039232116.1	signal recognition particle protein	Bacteria	Firmicutes	Bacilli	Bacillales	Quasibacillus	Quasibacillus thermotolerans
00013	WP_039232122.1	GCF_000812025.2	+	209437	209709	-277	-5	60	WP_039232120.1	30S ribosomal protein S16	Bacteria	Firmicutes	Bacilli	Bacillales	Quasibacillus	Quasibacillus thermotolerans
00013	WP_039232122.1	GCF_000812025.2	+	209715	209945	1	231	66	WP_039232122.1	KH domain-containing protein	Bacteria	Firmicutes	Bacilli	Bacillales	Quasibacillus	Quasibacillus thermotolerans
00013	WP_039232122.1	GCF_000812025.2	+	210095	210475	381	761	57	WP_039232124.1	hypothetical protein	Bacteria	Firmicutes	Bacilli	Bacillales	Quasibacillus	Quasibacillus thermotolerans
00013	WP_039232122.1	GCF_000812025.2	+	210489	211007	775	1293	62	WP_039232128.1	ribosome maturation factor RimM	Bacteria	Firmicutes	Bacilli	Bacillales	Quasibacillus	Quasibacillus thermotolerans
00013	WP_039232122.1	GCF_000812025.2	+	211007	211750	1293	2036	63	WP_039232246.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Firmicutes	Bacilli	Bacillales	Quasibacillus	Quasibacillus thermotolerans
00013	WP_039232122.1	GCF_000812025.2	+	211879	212223	2165	2509	64	WP_039232130.1	50S ribosomal protein L19	Bacteria	Firmicutes	Bacilli	Bacillales	Quasibacillus	Quasibacillus thermotolerans

00013	WP_148940207.1	GCF_008180415.1	+	233672	234667	-3847	-2852	59	WP_148940212.1	signal recognition particle-docking protein FtsY	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus vietnamensis
00013	WP_148940207.1	GCF_008180415.1	+	232576	232908	-2088	-1756	58	WP_113929868.1	putative DNA-binding protein	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus vietnamensis
00013	WP_148940207.1	GCF_008180415.1	+	231221	232564	-1744	-401	59	WP_148940210.1	signal recognition particle protein	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus vietnamensis
00013	WP_148940207.1	GCF_008180415.1	+	230831	231103	-283	-11	60	WP_148940209.1	30S ribosomal protein S16	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus vietnamensis
00013	WP_148940207.1	GCF_008180415.1	+	230586	230819	1	234	66	WP_148940207.1	KH domain-containing protein	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus vietnamensis
00013	WP_148940207.1	GCF_008180415.1	+	229897	230283	537	923	57	WP_148940206.1	hypothetical protein	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus vietnamensis
00013	WP_148940207.1	GCF_008180415.1	+	229367	229885	935	1453	62	WP_148940204.1	ribosome maturation factor RimM	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus vietnamensis
00013	WP_148940207.1	GCF_008180415.1	+	228627	229370	1450	2193	63	WP_148940202.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus vietnamensis
00013	WP_148940207.1	GCF_008180415.1	+	228148	228492	2328	2672	64	WP_113929873.1	50S ribosomal protein L19	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus vietnamensis

00013	WP_059350745.1	GCF_001516895.1	+	78765	79751	-3150	-2164	59	WP_059282574.1	signal recognition particle-docking protein FtsY	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus coahuilensis
00013	WP_059350745.1	GCF_001516895.1	+	79852	80164	-2063	-1751	10000	Q75_RS06000	pseudogene	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus coahuilensis
00013	WP_059350745.1	GCF_001516895.1	+	80177	81520	-1738	-395	59	WP_059350744.1	signal recognition particle protein	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus coahuilensis
00013	WP_059350745.1	GCF_001516895.1	+	81635	81907	-280	-8	60	WP_059282575.1	30S ribosomal protein S16	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus coahuilensis
00013	WP_059350745.1	GCF_001516895.1	+	81916	82146	1	231	66	WP_059350745.1	KH domain-containing protein	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus coahuilensis
00013	WP_059350745.1	GCF_001516895.1	+	82253	82630	338	715	57	WP_059350746.1	hypothetical protein	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus coahuilensis
00013	WP_059350745.1	GCF_001516895.1	+	82643	83158	728	1243	62	WP_059350747.1	ribosome maturation factor RimM	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus coahuilensis
00013	WP_059350745.1	GCF_001516895.1	+	83155	83895	1240	1980	63	WP_059350748.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus coahuilensis
00013	WP_059350745.1	GCF_001516895.1	+	84072	84416	2157	2501	64	WP_010172426.1	50S ribosomal protein L19	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillus	Bacillus coahuilensis

00013	PSL51166.1	GCA_003014715.1	+	75262	76266	-3211	-2207	59	PSL51162.1	fused signal recognition particle receptor	Bacteria	Firmicutes	Bacilli	Bacillales	Salsuginibacillus	Salsuginibacillus halophilus
00013	PSL51166.1	GCA_003014715.1	+	76376	76717	-2097	-1756	58	PSL51163.1	hypothetical protein	Bacteria	Firmicutes	Bacilli	Bacillales	Salsuginibacillus	Salsuginibacillus halophilus
00013	PSL51166.1	GCA_003014715.1	+	76717	78075	-1756	-398	59	PSL51164.1	signal recognition particle subunit FFH/SRP54 (srp54)	Bacteria	Firmicutes	Bacilli	Bacillales	Salsuginibacillus	Salsuginibacillus halophilus
00013	PSL51166.1	GCA_003014715.1	+	78159	78431	-314	-42	60	PSL51165.1	SSU ribosomal protein S16P	Bacteria	Firmicutes	Bacilli	Bacillales	Salsuginibacillus	Salsuginibacillus halophilus
00013	PSL51166.1	GCA_003014715.1	+	78474	78695	1	222	66	PSL51166.1	RNA-binding protein with KH domain	Bacteria	Firmicutes	Bacilli	Bacillales	Salsuginibacillus	Salsuginibacillus halophilus
00013	PSL51166.1	GCA_003014715.1	+	78761	79168	288	695	57	PSL51167.1	YlqD protein	Bacteria	Firmicutes	Bacilli	Bacillales	Salsuginibacillus	Salsuginibacillus halophilus
00013	PSL51166.1	GCA_003014715.1	+	79168	79704	695	1231	62	PSL51168.1	16S rRNA processing protein RimM	Bacteria	Firmicutes	Bacilli	Bacillales	Salsuginibacillus	Salsuginibacillus halophilus
00013	PSL51166.1	GCA_003014715.1	+	79694	80440	1221	1967	63	PSL51169.1	tRNA (guanine37-N(1)-) methyltransferase	Bacteria	Firmicutes	Bacilli	Bacillales	Salsuginibacillus	Salsuginibacillus halophilus
00013	PSL51166.1	GCA_003014715.1	+	80561	80905	2088	2432	64	PSL51170.1	LSU ribosomal protein L19P	Bacteria	Firmicutes	Bacilli	Bacillales	Salsuginibacillus	Salsuginibacillus halophilus

00013	WP_003322053.1	GCF_004802515.1	+	3803	4801	-3578	-2580	59	WP_003322057.1	signal recognition particle-docking protein FtsY	Bacteria	Firmicutes	Bacilli	Bacillales	Alkalihalobacillus	Alkalihalobacillus alcalophilus
00013	WP_003322053.1	GCF_004802515.1	+	5241	5570	-2140	-1811	58	WP_003322056.1	putative DNA-binding protein	Bacteria	Firmicutes	Bacilli	Bacillales	Alkalihalobacillus	Alkalihalobacillus alcalophilus
00013	WP_003322053.1	GCF_004802515.1	+	5582	6940	-1799	-441	59	WP_003322055.1	signal recognition particle protein	Bacteria	Firmicutes	Bacilli	Bacillales	Alkalihalobacillus	Alkalihalobacillus alcalophilus
00013	WP_003322053.1	GCF_004802515.1	+	7088	7360	-293	-21	60	WP_003322054.1	30S ribosomal protein S16	Bacteria	Firmicutes	Bacilli	Bacillales	Alkalihalobacillus	Alkalihalobacillus alcalophilus
00013	WP_003322053.1	GCF_004802515.1	+	7382	7612	1	231	66	WP_003322053.1	KH domain-containing protein	Bacteria	Firmicutes	Bacilli	Bacillales	Alkalihalobacillus	Alkalihalobacillus alcalophilus
00013	WP_003322053.1	GCF_004802515.1	+	7827	8207	446	826	57	WP_136446085.1	hypothetical protein	Bacteria	Firmicutes	Bacilli	Bacillales	Alkalihalobacillus	Alkalihalobacillus alcalophilus
00013	WP_003322053.1	GCF_004802515.1	+	8200	8721	819	1340	62	WP_003322050.1	ribosome maturation factor RimM	Bacteria	Firmicutes	Bacilli	Bacillales	Alkalihalobacillus	Alkalihalobacillus alcalophilus
00013	WP_003322053.1	GCF_004802515.1	+	8721	9467	1340	2086	63	WP_003322049.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Firmicutes	Bacilli	Bacillales	Alkalihalobacillus	Alkalihalobacillus alcalophilus
00013	WP_003322053.1	GCF_004802515.1	+	9581	9925	2200	2544	64	WP_003322048.1	50S ribosomal protein L19	Bacteria	Firmicutes	Bacilli	Bacillales	Alkalihalobacillus	Alkalihalobacillus alcalophilus

00013	WP_076556693.1	GCF_900156645.1	+	414273	415625	-3475	-2123	59	WP_076556697.1	signal recognition particle-docking protein FtsY	Bacteria	Firmicutes	Bacilli	Bacillales	Salimicrobium	Salimicrobium flavidum
00013	WP_076556693.1	GCF_900156645.1	+	413877	414197	-2047	-1727	58	WP_076556696.1	putative DNA-binding protein	Bacteria	Firmicutes	Bacilli	Bacillales	Salimicrobium	Salimicrobium flavidum
00013	WP_076556693.1	GCF_900156645.1	+	412523	413863	-1713	-373	59	WP_076556695.1	signal recognition particle protein	Bacteria	Firmicutes	Bacilli	Bacillales	Salimicrobium	Salimicrobium flavidum
00013	WP_076556693.1	GCF_900156645.1	+	412165	412437	-287	-15	60	WP_076556694.1	30S ribosomal protein S16	Bacteria	Firmicutes	Bacilli	Bacillales	Salimicrobium	Salimicrobium flavidum
00013	WP_076556693.1	GCF_900156645.1	+	411922	412149	1	228	66	WP_076556693.1	KH domain-containing protein	Bacteria	Firmicutes	Bacilli	Bacillales	Salimicrobium	Salimicrobium flavidum
00013	WP_076556693.1	GCF_900156645.1	+	411474	411863	287	676	57	WP_159438122.1	hypothetical protein	Bacteria	Firmicutes	Bacilli	Bacillales	Salimicrobium	Salimicrobium flavidum
00013	WP_076556693.1	GCF_900156645.1	+	410955	411473	677	1195	62	WP_076556691.1	ribosome maturation factor RimM	Bacteria	Firmicutes	Bacilli	Bacillales	Salimicrobium	Salimicrobium flavidum
00013	WP_076556693.1	GCF_900156645.1	+	410230	410955	1195	1920	63	WP_076556690.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Firmicutes	Bacilli	Bacillales	Salimicrobium	Salimicrobium flavidum
00013	WP_076556693.1	GCF_900156645.1	+	409756	410100	2050	2394	64	WP_076556689.1	50S ribosomal protein L19	Bacteria	Firmicutes	Bacilli	Bacillales	Salimicrobium	Salimicrobium flavidum

00013	WP_033023251.1	GCF_001587475.1	+	176747	177733	-3214	-2228	59	WP_061912709.1	signal recognition particle-docking protein FtsY	Bacteria	Firmicutes	Bacilli	Bacillales	Geobacillus	Geobacillus
00013	WP_033023251.1	GCF_001587475.1	+	177893	178225	-2068	-1736	58	WP_061912710.1	putative DNA-binding protein	Bacteria	Firmicutes	Bacilli	Bacillales	Geobacillus	Geobacillus
00013	WP_033023251.1	GCF_001587475.1	+	178243	179583	-1718	-378	59	WP_033022952.1	signal recognition particle protein	Bacteria	Firmicutes	Bacilli	Bacillales	Geobacillus	Geobacillus
00013	WP_033023251.1	GCF_001587475.1	+	179678	179950	-283	-11	60	WP_033022953.1	30S ribosomal protein S16	Bacteria	Firmicutes	Bacilli	Bacillales	Geobacillus	Geobacillus
00013	WP_033023251.1	GCF_001587475.1	+	179962	180198	1	237	66	WP_033023251.1	KH domain-containing protein	Bacteria	Firmicutes	Bacilli	Bacillales	Geobacillus	Geobacillus
00013	WP_033023251.1	GCF_001587475.1	+	180288	180674	327	713	57	WP_033022954.1	hypothetical protein	Bacteria	Firmicutes	Bacilli	Bacillales	Geobacillus	Geobacillus
00013	WP_033023251.1	GCF_001587475.1	+	180690	181208	729	1247	62	WP_033022955.1	ribosome maturation factor RimM	Bacteria	Firmicutes	Bacilli	Bacillales	Geobacillus	Geobacillus
00013	WP_033023251.1	GCF_001587475.1	+	181208	181942	1247	1981	63	WP_033022956.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Firmicutes	Bacilli	Bacillales	Geobacillus	Geobacillus
00013	WP_033023251.1	GCF_001587475.1	+	182080	182430	2119	2469	64	WP_033022957.1	50S ribosomal protein L19	Bacteria	Firmicutes	Bacilli	Bacillales	Geobacillus	Geobacillus

00013	WP_116552985.1	GCF_003097615.1	+	172471	173478	-3210	-2203	59	WP_116552981.1	signal recognition particle-docking protein FtsY	Bacteria	Firmicutes	Bacilli	Bacillales	Pueribacillus	Pueribacillus theae
00013	WP_116552985.1	GCF_003097615.1	+	173561	173890	-2120	-1791	58	WP_116552982.1	putative DNA-binding protein	Bacteria	Firmicutes	Bacilli	Bacillales	Pueribacillus	Pueribacillus theae
00013	WP_116552985.1	GCF_003097615.1	+	173906	175255	-1775	-426	59	WP_116552983.1	signal recognition particle protein	Bacteria	Firmicutes	Bacilli	Bacillales	Pueribacillus	Pueribacillus theae
00013	WP_116552985.1	GCF_003097615.1	+	175327	175599	-354	-82	60	WP_116552984.1	30S ribosomal protein S16	Bacteria	Firmicutes	Bacilli	Bacillales	Pueribacillus	Pueribacillus theae
