
 ### Operon: -1

	 OUC15092.1	[0, 76, 99, 109, 112, 95, 108, 85, 0]
	 BAZ39800.1	[0, 49, 99, 109, 112, 95, 108, 68, 0]
	 WP_096691558.1	[0, 0, 99, 109, 112, 95, 108, 0, 0]
	 OLP20417.1	[83, 48, 99, 109, 112, 95, 108, 0, 0]
	 WP_161825902.1	[0, 0, 0, 109, 112, 95, 108, 0, 10000]

 ### Operon: 3

	 PID75101.1	[0, 0, 99, 109, 112, 64, 63, 32, 60]
	 WP_089722705.1	[99, 61, 99, 109, 112, 64, 63, 32, 60]
	 CAE79962.1	[0, 0, 99, 109, 112, 64, 63, 32, 60]
	 PIE57019.1	[0, 88, 99, 109, 112, 64, 63, 32, 60]
	 OQC43023.1	[0, 0, 0, 109, 112, 64, 63, 32, 60]
	 OGC16053.1	[0, 0, 0, 109, 112, 55, 63, 32, 60]
	 OQB21461.1	[0, 61, 99, 109, 112, 64, 63, 32, 60]
	 WP_012861499.1	[0, 0, 0, 0, 112, 64, 63, 0, 32]

 ### Operon: 4

	 WP_008520911.1	[54, 61, 99, 109, 112, 64, 53, 60, 52]
	 WP_029165374.1	[0, 61, 99, 109, 112, 64, 53, 60, 0]
	 WP_037974870.1	[10000, 61, 99, 109, 112, 64, 53, 60, 0]
	 PCI74298.1	[0, 0, 99, 109, 112, 53, 10000, 0, 10000]
	 KKP25997.1	[0, 0, 99, 109, 112, 53, 60, 0, 0]
	 CBL28406.1	[69, 0, 99, 109, 112, 53, 0, 0, 0]
	 KKP35792.1	[0, 0, 99, 109, 112, 53, 60, 0, 0]
	 WP_041459500.1	[54, 61, 99, 109, 112, 64, 53, 60, 0]

 ### Operon: 5

	 WP_165059976.1	[0, 0, 0, 109, 112, 64, 63, 65, 27]
	 WP_028264296.1	[19, 18, 44, 109, 112, 64, 63, 65, 27]
	 WP_123208283.1	[0, 16, 15, 109, 112, 64, 63, 65, 27]
	 CDD67297.1	[13, 99, 99, 109, 112, 64, 63, 65, 27]
	 PWL79277.1	[12, 81, 0, 109, 112, 64, 63, 65, 27]
	 WP_012798236.1	[0, 16, 15, 109, 112, 64, 63, 65, 27]
	 WP_041739193.1	[2, 0, 19, 109, 112, 64, 63, 65, 27]
	 WP_173112693.1	[0, 38, 38, 109, 112, 64, 63, 65, 27]
	 WP_066661777.1	[13, 99, 99, 109, 112, 64, 63, 65, 27]
	 WP_165044303.1	[99, 99, 0, 109, 112, 64, 63, 65, 27]
	 WP_097677401.1	[19, 18, 44, 109, 112, 64, 63, 65, 27]

 ### Operon: 6

	 PCI38739.1	[82, 59, 58, 109, 112, 63, 60, 57, 56]
	 KQC14147.1	[0, 0, 99, 109, 112, 63, 60, 57, 56]
	 OGS05586.1	[82, 59, 58, 109, 112, 63, 10000, 57, 56]
	 OGV37652.1	[0, 0, 110, 109, 112, 63, 60, 57, 0]
	 KAF0125168.1	[59, 58, 0, 109, 112, 63, 60, 57, 56]
	 KZD15133.1	[58, 0, 99, 10000, 112, 64, 63, 60, 57]
	 TMM13716.1	[0, 0, 99, 109, 112, 63, 0, 65, 57]
	 OLA43507.1	[0, 61, 99, 109, 112, 64, 63, 14, 57]
	 OGS45708.1	[8, 59, 58, 109, 112, 63, 60, 57, 56]
	 OLC57891.1	[0, 0, 99, 109, 112, 64, 63, 60, 57]
	 RKX69607.1	[0, 0, 0, 109, 112, 63, 60, 57, 56]
	 RKU28278.1	[0, 0, 99, 109, 112, 63, 60, 57, 56]
	 PYQ11329.1	[0, 0, 99, 109, 112, 64, 63, 10000, 57]
	 WP_119067951.1	[13, 99, 99, 109, 112, 64, 63, 60, 57]
	 OQA89719.1	[8, 59, 58, 109, 112, 63, 60, 57, 56]
	 PZR62573.1	[99, 99, 0, 109, 112, 64, 63, 60, 57]
	 OGR58986.1	[82, 59, 58, 109, 112, 63, 60, 10000, 56]
	 TME15659.1	[0, 61, 99, 109, 112, 64, 63, 60, 57]
	 PID79571.1	[59, 58, 99, 0, 112, 64, 63, 60, 57]

 ### Operon: 7

	 PKQ17359.1	[99, 65, 99, 109, 112, 64, 63, 65, 65]
	 OUM88402.1	[99, 61, 99, 109, 112, 64, 63, 60, 65]
	 KAF0208088.1	[65, 99, 0, 109, 112, 64, 63, 65, 60]
	 WP_040228095.1	[99, 61, 99, 109, 112, 64, 63, 60, 65]
	 WP_124727619.1	[99, 61, 99, 109, 112, 64, 63, 60, 65]
	 WP_138196693.1	[0, 61, 99, 109, 112, 64, 63, 60, 65]
	 KAA0226199.1	[0, 0, 99, 109, 112, 64, 63, 60, 65]
	 WP_066169962.1	[99, 61, 99, 109, 112, 64, 63, 60, 65]
	 OJF16653.1	[99, 61, 99, 109, 112, 64, 63, 60, 65]
	 OFW67048.1	[10000, 10000, 99, 109, 112, 64, 10000, 65, 0]
	 TML43051.1	[0, 10000, 99, 109, 112, 64, 63, 60, 65]
	 WP_131926248.1	[99, 61, 99, 109, 112, 64, 63, 60, 65]
	 TMM01377.1	[0, 0, 99, 109, 112, 64, 63, 10000, 65]
	 WP_091351128.1	[0, 61, 99, 109, 112, 64, 63, 60, 65]
	 WP_092478849.1	[0, 61, 99, 109, 112, 64, 63, 60, 65]
	 WP_044642606.1	[0, 61, 99, 109, 112, 64, 63, 60, 65]
	 TMK87268.1	[0, 0, 99, 109, 112, 64, 63, 60, 65]
	 PLS75815.1	[0, 0, 99, 109, 112, 64, 63, 60, 65]
	 PKQ28811.1	[99, 0, 99, 109, 112, 64, 63, 60, 65]
	 WP_088005904.1	[99, 61, 99, 109, 112, 64, 63, 60, 65]

 ### Operon: 8

	 KXK07983.1	[0, 25, 24, 109, 112, 0, 0, 0, 23]
	 OGY24467.1	[25, 22, 24, 109, 112, 63, 21, 20, 23]
	 PIU69083.1	[25, 22, 24, 109, 112, 0, 0, 23, 0]
	 KKS90374.1	[25, 22, 24, 109, 112, 17, 0, 23, 0]
	 OGY31576.1	[25, 22, 24, 109, 112, 63, 21, 20, 23]
	 KKT84964.1	[25, 22, 24, 109, 112, 63, 0, 0, 23]
	 PJE67290.1	[0, 25, 24, 109, 112, 17, 0, 10000, 0]

 ### Operon: 9

	 WP_036816310.1	[99, 61, 99, 109, 112, 55, 64, 63, 60]
	 WP_020156288.1	[99, 61, 99, 109, 112, 55, 64, 63, 60]
	 WP_049671448.1	[99, 61, 99, 109, 112, 55, 64, 63, 60]
	 WP_113808291.1	[99, 61, 99, 109, 112, 55, 64, 63, 60]
	 WP_069718753.1	[99, 61, 99, 109, 112, 55, 64, 63, 60]
	 WP_121680293.1	[99, 61, 99, 109, 112, 55, 64, 63, 60]
	 WP_039232122.1	[99, 61, 99, 109, 112, 55, 64, 63, 60]
	 WP_148940207.1	[99, 61, 99, 109, 112, 55, 64, 63, 60]
	 WP_059350745.1	[99, 10000, 99, 109, 112, 55, 64, 63, 60]
	 WP_133579266.1	[99, 61, 99, 109, 112, 0, 0, 55, 64]
	 WP_066264726.1	[99, 61, 99, 109, 112, 55, 64, 63, 60]
	 WP_099680534.1	[99, 61, 99, 109, 112, 55, 64, 63, 60]
	 WP_097040384.1	[99, 61, 99, 109, 112, 55, 64, 63, 60]
	 WP_165199465.1	[99, 61, 99, 109, 112, 55, 64, 63, 60]
	 PSL51166.1	[99, 61, 99, 109, 112, 55, 64, 63, 60]
	 WP_003322053.1	[99, 61, 99, 109, 112, 55, 64, 63, 60]
	 WP_076556693.1	[99, 61, 99, 109, 112, 55, 64, 63, 60]
	 WP_109430894.1	[99, 61, 99, 109, 112, 55, 64, 63, 0]
	 WP_091790858.1	[0, 61, 99, 109, 112, 55, 64, 63, 0]
	 WP_033023251.1	[99, 61, 99, 109, 112, 55, 64, 63, 60]
	 WP_116552985.1	[99, 61, 99, 109, 112, 55, 64, 63, 60]
	 WP_155111253.1	[10000, 61, 99, 109, 112, 55, 64, 63, 60]

 ### Operon: 10

	 WP_072620600.1	[0, 0, 0, 109, 112, 108, 0, 0, 87]
	 PZD71832.1	[86, 85, 99, 109, 112, 108, 0, 0, 0]
	 WP_022606389.1	[82, 0, 0, 109, 112, 108, 0, 0, 81]
	 TVQ19912.1	[0, 0, 99, 109, 112, 108, 0, 0, 0]
	 WP_169613988.1	[0, 0, 0, 109, 112, 108, 80, 79, 0]
	 WP_080808153.1	[75, 74, 73, 109, 112, 108, 0, 0, 0]
	 WP_071591932.1	[72, 72, 0, 109, 112, 108, 100, 0, 0]
	 WP_121967814.1	[0, 74, 73, 109, 112, 108, 71, 0, 0]
	 WP_006455717.1	[10000, 74, 73, 109, 112, 108, 71, 69, 0]
	 WP_040554050.1	[50, 0, 99, 109, 112, 108, 0, 0, 0]
	 WP_015116529.1	[49, 0, 99, 109, 112, 108, 0, 50, 0]
	 RMG07956.1	[0, 0, 0, 109, 112, 108, 0, 10000, 46]
	 WP_068817853.1	[45, 76, 99, 109, 112, 108, 0, 0, 0]
	 WP_068390409.1	[0, 44, 0, 109, 112, 108, 0, 0, 43]
	 WP_106258366.1	[0, 42, 0, 109, 112, 108, 0, 0, 0]
	 WP_162425297.1	[0, 0, 0, 109, 112, 108, 42, 0, 0]
	 WP_073607616.1	[75, 74, 73, 109, 112, 108, 80, 79, 0]
	 EDX73328.1	[0, 99, 0, 109, 112, 108, 47, 0, 0]
	 RNJ67070.1	[0, 0, 0, 109, 112, 108, 43, 41, 0]
	 WP_015224605.1	[0, 0, 0, 109, 112, 108, 0, 0, 0]
	 WP_017304341.1	[0, 0, 0, 109, 112, 108, 0, 0, 0]
